timestamp;datetime;Head.state;Head.px;Head.py;Head.pz;Head.rx;Head.ry;Head.rz;Neck.state;Neck.px;Neck.py;Neck.pz;Neck.rx;Neck.ry;Neck.rz;SpineShoulder.state;SpineShoulder.px;SpineShoulder.py;SpineShoulder.pz;SpineShoulder.rx;SpineShoulder.ry;SpineShoulder.rz;SpineMid.state;SpineMid.px;SpineMid.py;SpineMid.pz;SpineMid.rx;SpineMid.ry;SpineMid.rz;SpineBase.state;SpineBase.px;SpineBase.py;SpineBase.pz;SpineBase.rx;SpineBase.ry;SpineBase.rz;ShoulderRight.state;ShoulderRight.px;ShoulderRight.py;ShoulderRight.pz;ShoulderRight.rx;ShoulderRight.ry;ShoulderRight.rz;ShoulderLeft.state;ShoulderLeft.px;ShoulderLeft.py;ShoulderLeft.pz;ShoulderLeft.rx;ShoulderLeft.ry;ShoulderLeft.rz;HipRight.state;HipRight.px;HipRight.py;HipRight.pz;HipRight.rx;HipRight.ry;HipRight.rz;HipLeft.state;HipLeft.px;HipLeft.py;HipLeft.pz;HipLeft.rx;HipLeft.ry;HipLeft.rz;ElbowRight.state;ElbowRight.px;ElbowRight.py;ElbowRight.pz;ElbowRight.rx;ElbowRight.ry;ElbowRight.rz;WristRight.state;WristRight.px;WristRight.py;WristRight.pz;WristRight.rx;WristRight.ry;WristRight.rz;HandRight.state;HandRight.px;HandRight.py;HandRight.pz;HandRight.rx;HandRight.ry;HandRight.rz;HandTipRight.state;HandTipRight.px;HandTipRight.py;HandTipRight.pz;HandTipRight.rx;HandTipRight.ry;HandTipRight.rz;ThumbRight.state;ThumbRight.px;ThumbRight.py;ThumbRight.pz;ThumbRight.rx;ThumbRight.ry;ThumbRight.rz;ElbowLeft.state;ElbowLeft.px;ElbowLeft.py;ElbowLeft.pz;ElbowLeft.rx;ElbowLeft.ry;ElbowLeft.rz;WristLeft.state;WristLeft.px;WristLeft.py;WristLeft.pz;WristLeft.rx;WristLeft.ry;WristLeft.rz;HandLeft.state;HandLeft.px;HandLeft.py;HandLeft.pz;HandLeft.rx;HandLeft.ry;HandLeft.rz;HandTipLeft.state;HandTipLeft.px;HandTipLeft.py;HandTipLeft.pz;HandTipLeft.rx;HandTipLeft.ry;HandTipLeft.rz;ThumbLeft.state;ThumbLeft.px;ThumbLeft.py;ThumbLeft.pz;ThumbLeft.rx;ThumbLeft.ry;ThumbLeft.rz;KneeRight.state;KneeRight.px;KneeRight.py;KneeRight.pz;KneeRight.rx;KneeRight.ry;KneeRight.rz;AnkleRight.state;AnkleRight.px;AnkleRight.py;AnkleRight.pz;AnkleRight.rx;AnkleRight.ry;AnkleRight.rz;FootRight.state;FootRight.px;FootRight.py;FootRight.pz;FootRight.rx;FootRight.ry;FootRight.rz;KneeLeft.state;KneeLeft.px;KneeLeft.py;KneeLeft.pz;KneeLeft.rx;KneeLeft.ry;KneeLeft.rz;AnkleLeft.state;AnkleLeft.px;AnkleLeft.py;AnkleLeft.pz;AnkleLeft.rx;AnkleLeft.ry;AnkleLeft.rz;FootLeft.state;FootLeft.px;FootLeft.py;FootLeft.pz;FootLeft.rx;FootLeft.ry;FootLeft.rz
1665674834.918289;2022-10-13_16:27:14.918289;2.000000;-0.092348;0.834570;2.406628;0.000000;0.000000;0.000000;2.000000;-0.066915;0.691764;2.441264;-0.050379;0.993371;-0.102561;2.000000;-0.059900;0.621698;2.456015;-0.049665;0.995152;-0.084072;2.000000;-0.038666;0.406693;2.492947;-0.048010;0.996358;-0.070452;2.000000;-0.010136;0.113471;2.534676;-0.047121;0.996260;-0.071050;2.000000;0.109661;0.600910;2.456946;0.746636;0.660399;-0.058116;2.000000;-0.227162;0.573583;2.450476;0.795193;-0.600359;0.076306;2.000000;0.049395;0.116058;2.502050;0.654812;0.710577;-0.228432;2.000000;-0.069546;0.108143;2.505752;0.708656;-0.666566;0.194928;2.000000;0.248753;0.428176;2.558822;0.831767;0.375977;0.402552;2.000000;0.196256;0.252279;2.452365;0.820051;0.024006;-0.491912;2.000000;0.149884;0.202906;2.432551;0.723625;-0.185413;-0.571108;2.000000;0.136360;0.144751;2.421832;0.000000;0.000000;0.000000;2.000000;0.105227;0.239394;2.409300;0.000000;0.000000;0.000000;2.000000;-0.300759;0.358647;2.511578;0.906932;-0.197997;-0.366440;2.000000;-0.232430;0.172917;2.438609;0.945781;0.123565;0.213950;1.000000;-0.185515;0.142153;2.415317;0.822692;0.351426;0.276404;2.000000;-0.164190;0.099869;2.399262;0.000000;0.000000;0.000000;2.000000;-0.155811;0.152544;2.377857;0.000000;0.000000;0.000000;2.000000;0.100769;-0.207527;2.643752;0.699015;0.194694;0.681630;2.000000;0.114907;-0.569509;2.720752;0.625551;0.093342;0.772908;2.000000;0.135259;-0.650941;2.654210;0.000000;0.000000;0.000000;2.000000;-0.096379;-0.214827;2.591612;0.700739;-0.119933;-0.700451;2.000000;-0.065093;-0.568325;2.693262;0.712128;-0.065774;-0.686784;2.000000;-0.055120;-0.660475;2.640824;0.000000;0.000000;0.00000
1665674835.346407;2022-10-13_16:27:15.346407;2.000000;-0.097343;0.832873;2.411134;0.000000;0.000000;0.000000;2.000000;-0.070543;0.689214;2.452323;-0.045595;0.994393;-0.094777;2.000000;-0.063895;0.619128;2.465760;-0.045816;0.995898;-0.077124;2.000000;-0.043550;0.404081;2.499098;-0.044997;0.996662;-0.065081;2.000000;-0.016121;0.110674;2.537106;-0.044494;0.996477;-0.065426;2.000000;0.105517;0.595651;2.459262;0.750741;0.655819;-0.070504;2.000000;-0.231809;0.571948;2.468560;0.795295;-0.601912;0.052325;2.000000;0.043594;0.113529;2.502975;0.653019;0.709857;-0.229847;2.000000;-0.075504;0.104990;2.510087;0.713773;-0.665468;0.184175;2.000000;0.227442;0.395625;2.535497;0.850434;0.305300;0.427485;2.000000;0.207617;0.197933;2.445772;0.914196;-0.117636;0.343014;2.000000;0.175576;0.127258;2.425924;0.913562;-0.237123;0.326479;2.000000;0.175903;0.060480;2.397408;0.000000;0.000000;0.000000;2.000000;0.210484;0.150012;2.384765;0.000000;0.000000;0.000000;2.000000;-0.287343;0.345912;2.515563;0.910478;-0.147970;-0.383383;2.000000;-0.233247;0.152511;2.452701;0.676503;-0.019654;0.708431;2.000000;-0.209673;0.078010;2.432934;0.672811;0.011293;0.713775;2.000000;-0.183681;0.006764;2.413265;0.000000;0.000000;0.000000;2.000000;-0.172118;0.101700;2.428048;0.000000;0.000000;0.000000;2.000000;0.099513;-0.208869;2.643059;0.709023;0.197008;0.670950;2.000000;0.114765;-0.566622;2.720764;0.624485;0.096145;0.773436;2.000000;0.135571;-0.649900;2.655316;0.000000;0.000000;0.000000;2.000000;-0.098711;-0.216618;2.595735;-0.690579;0.117356;0.710697;2.000000;-0.065231;-0.566413;2.694133;0.707976;-0.062028;-0.691418;2.000000;-0.055926;-0.655501;2.642929;0.000000;0.000000;0.00000
1665674835.461294;2022-10-13_16:27:15.461294;2.000000;-0.095671;0.833579;2.417370;0.000000;0.000000;0.000000;2.000000;-0.069087;0.689219;2.457413;-0.040994;0.994917;-0.091014;2.000000;-0.063058;0.618869;2.470335;-0.041903;0.996270;-0.074112;2.000000;-0.044323;0.403107;2.502407;-0.040693;0.996925;-0.062833;2.000000;-0.019277;0.108456;2.539177;-0.040151;0.996689;-0.063181;2.000000;0.104748;0.592148;2.460651;0.756894;0.648683;-0.074926;2.000000;-0.231696;0.571568;2.470999;0.795118;-0.602618;0.053118;2.000000;0.040165;0.110765;2.504535;0.655673;0.706059;-0.230919;2.000000;-0.078304;0.103382;2.512458;0.711128;-0.668718;0.182593;2.000000;0.215158;0.389076;2.521906;0.828571;0.274473;0.487939;2.000000;0.191533;0.214228;2.392281;0.581575;-0.281467;0.749055;2.000000;0.170176;0.154588;2.328425;0.572743;-0.384668;0.709574;2.000000;0.160629;0.098038;2.285142;0.000000;0.000000;0.000000;2.000000;0.198523;0.130433;2.322615;0.000000;0.000000;0.000000;2.000000;-0.254198;0.323591;2.497728;0.872166;-0.065341;-0.484186;2.000000;-0.231498;0.087189;2.452566;0.557789;-0.051281;0.823298;2.000000;-0.224621;0.014853;2.443945;0.557688;-0.022619;0.826603;2.000000;-0.220162;-0.059088;2.434937;0.000000;0.000000;0.000000;2.000000;-0.183957;0.052058;2.461500;0.000000;0.000000;0.000000;2.000000;0.099573;-0.209345;2.642469;0.713121;0.199328;0.666420;2.000000;0.114967;-0.566897;2.720202;0.619552;0.096666;0.777374;2.000000;0.137560;-0.653022;2.652916;0.000000;0.000000;0.000000;2.000000;-0.098780;-0.216666;2.595527;-0.687019;0.112770;0.714873;2.000000;-0.064964;-0.567644;2.694262;0.706683;-0.062050;-0.692719;2.000000;-0.055943;-0.656092;2.642757;0.000000;0.000000;0.00000
1665674835.530456;2022-10-13_16:27:15.530456;2.000000;-0.092985;0.834504;2.421006;0.000000;0.000000;0.000000;2.000000;-0.068330;0.689759;2.460754;-0.037412;0.995457;-0.086932;2.000000;-0.062841;0.619093;2.473151;-0.038967;0.996641;-0.071157;2.000000;-0.045449;0.402562;2.504082;-0.036460;0.997257;-0.060501;2.000000;-0.022904;0.106531;2.539681;-0.035819;0.996967;-0.060883;2.000000;0.105752;0.591327;2.462357;0.758664;0.646867;-0.074282;2.000000;-0.230044;0.570836;2.470884;0.797163;-0.600164;0.056257;2.000000;0.036220;0.108319;2.504902;0.658686;0.702658;-0.230455;2.000000;-0.081529;0.102005;2.512918;0.708253;-0.671389;0.182779;2.000000;0.210630;0.390691;2.509571;0.842932;0.256339;0.472489;2.000000;0.150638;0.227063;2.341314;0.820689;-0.289289;0.405215;2.000000;0.133265;0.169071;2.286421;0.826736;-0.265431;0.413921;2.000000;0.130674;0.121259;2.262187;0.000000;0.000000;0.000000;2.000000;0.163122;0.168058;2.261500;0.000000;0.000000;0.000000;2.000000;-0.247780;0.314252;2.489987;0.874079;-0.048071;-0.483141;2.000000;-0.230204;0.074942;2.453608;0.654131;-0.032887;0.751755;2.000000;-0.231118;0.002783;2.450872;0.659588;-0.018410;0.751362;2.000000;-0.232854;-0.068950;2.451705;0.000000;0.000000;0.000000;2.000000;-0.200932;-0.007777;2.445254;0.000000;0.000000;0.000000;2.000000;0.099686;-0.209603;2.642375;0.715023;0.203840;0.663445;2.000000;0.115184;-0.565599;2.720335;0.621285;0.097282;0.775880;2.000000;0.136816;-0.651641;2.655865;0.000000;0.000000;0.000000;2.000000;-0.098940;-0.217696;2.595569;-0.685550;0.109414;0.716543;2.000000;-0.065044;-0.568430;2.694478;-0.699824;0.063446;0.699578;2.000000;-0.057140;-0.660646;2.639836;0.000000;0.000000;0.00000
1665674835.59647;2022-10-13_16:27:15.596470;2.000000;-0.089680;0.836037;2.424974;0.000000;0.000000;0.000000;2.000000;-0.066268;0.690264;2.463677;-0.034358;0.995821;-0.084364;2.000000;-0.061262;0.619456;2.475743;-0.036248;0.997003;-0.067956;2.000000;-0.045177;0.402531;2.505374;-0.035657;0.997455;-0.058435;2.000000;-0.023215;0.106371;2.539799;-0.034943;0.997138;-0.058864;2.000000;0.107549;0.591211;2.464917;0.759772;0.645978;-0.071363;2.000000;-0.229064;0.570851;2.470792;0.797228;-0.600196;0.059008;2.000000;0.035761;0.108084;2.505127;0.659563;0.702022;-0.229041;2.000000;-0.081718;0.101925;2.512969;0.707986;-0.671521;0.182250;2.000000;0.208612;0.393176;2.492525;0.854849;0.234748;0.459561;2.000000;0.143806;0.250224;2.329265;0.810486;0.033885;-0.398398;2.000000;0.093761;0.209046;2.254039;0.730077;-0.036489;-0.417542;2.000000;0.053603;0.171303;2.215047;0.000000;0.000000;0.000000;2.000000;0.073005;0.233435;2.244385;0.000000;0.000000;0.000000;2.000000;-0.247676;0.314115;2.489713;0.878875;-0.049202;-0.474267;2.000000;-0.230629;0.074415;2.455078;0.542394;-0.040872;0.836330;2.000000;-0.222857;0.002598;2.454705;0.539197;0.026918;0.840451;2.000000;-0.225136;-0.068726;2.456280;0.000000;0.000000;0.000000;2.000000;-0.187422;0.029448;2.462818;0.000000;0.000000;0.000000;2.000000;0.099760;-0.210128;2.642343;0.714925;0.204012;0.663612;2.000000;0.115038;-0.564036;2.720276;0.624596;0.097397;0.773142;2.000000;0.135886;-0.651000;2.656355;0.000000;0.000000;0.000000;2.000000;-0.099052;-0.217927;2.595181;-0.685906;0.108799;0.716329;2.000000;-0.065283;-0.570652;2.693844;-0.697552;0.063443;0.702072;2.000000;-0.057947;-0.663411;2.637997;0.000000;0.000000;0.00000
1665674835.659197;2022-10-13_16:27:15.659197;2.000000;-0.085598;0.837588;2.428297;0.000000;0.000000;0.000000;2.000000;-0.064679;0.691559;2.465649;-0.033669;0.995969;-0.083028;2.000000;-0.059791;0.620605;2.477554;-0.034944;0.997197;-0.065976;2.000000;-0.044319;0.403129;2.506416;-0.034812;0.997618;-0.056433;2.000000;-0.022892;0.106528;2.539711;-0.034048;0.997270;-0.056897;2.000000;0.109331;0.592334;2.467015;0.759951;0.646052;-0.068981;2.000000;-0.227663;0.571230;2.471440;0.798385;-0.598726;0.059826;2.000000;0.036170;0.108356;2.504951;0.659449;0.702242;-0.227584;2.000000;-0.081450;0.102011;2.512922;0.708653;-0.671041;0.181085;2.000000;0.203160;0.391048;2.474209;0.863328;0.199023;0.455642;2.000000;0.130113;0.274636;2.310288;0.790961;0.015020;-0.382735;2.000000;0.077098;0.240903;2.226327;0.713189;-0.036470;-0.390119;2.000000;0.043982;0.209755;2.184244;0.000000;0.000000;0.000000;2.000000;0.055219;0.263525;2.210834;0.000000;0.000000;0.000000;2.000000;-0.250142;0.316871;2.492548;0.887146;-0.057972;-0.457535;2.000000;-0.231738;0.082066;2.457175;0.605494;-0.035629;0.791404;2.000000;-0.218058;0.008360;2.453886;0.600891;0.037713;0.793765;2.000000;-0.217006;-0.064216;2.453427;0.000000;0.000000;0.000000;2.000000;-0.183442;0.026437;2.455135;0.000000;0.000000;0.000000;2.000000;0.099799;-0.210751;2.642735;0.715234;0.203582;0.663306;2.000000;0.115142;-0.563885;2.720452;0.626769;0.097290;0.771386;2.000000;0.135358;-0.649944;2.657003;0.000000;0.000000;0.000000;2.000000;-0.098807;-0.218549;2.594721;-0.685561;0.108207;0.716810;2.000000;-0.065150;-0.571285;2.693967;-0.695581;0.064446;0.703890;2.000000;-0.058220;-0.664637;2.638282;0.000000;0.000000;0.00000
1665674835.730026;2022-10-13_16:27:15.730026;2.000000;-0.082282;0.839219;2.431733;0.000000;0.000000;0.000000;2.000000;-0.062871;0.692154;2.466873;-0.033473;0.996026;-0.082373;2.000000;-0.058003;0.621199;2.478678;-0.034260;0.997282;-0.064970;2.000000;-0.042809;0.403628;2.507093;-0.034146;0.997720;-0.054823;2.000000;-0.021777;0.106886;2.539428;-0.033416;0.997372;-0.055271;2.000000;0.109883;0.592547;2.467319;0.760939;0.644847;-0.070009;2.000000;-0.224726;0.572507;2.472128;0.797812;-0.599565;0.059713;2.000000;0.037645;0.108980;2.504553;0.658716;0.703351;-0.225616;2.000000;-0.080632;0.102178;2.512691;0.709961;-0.670113;0.179646;2.000000;0.195710;0.387486;2.467107;0.853864;0.171243;0.481817;2.000000;0.117052;0.297507;2.289318;0.763726;0.010584;-0.355998;2.000000;0.068005;0.264415;2.200928;0.722674;-0.022754;-0.365107;2.000000;0.040869;0.239976;2.158806;0.000000;0.000000;0.000000;2.000000;0.049377;0.286469;2.189000;0.000000;0.000000;0.000000;2.000000;-0.250204;0.319210;2.495247;0.889293;-0.065069;-0.452336;2.000000;-0.230884;0.082144;2.457873;0.652355;-0.032508;0.752822;2.000000;-0.215513;0.008938;2.456302;0.645885;0.059047;0.756342;2.000000;-0.214841;-0.063344;2.454876;0.000000;0.000000;0.000000;2.000000;-0.178497;-0.006377;2.453018;0.000000;0.000000;0.000000;2.000000;0.099984;-0.211297;2.642836;0.715368;0.202082;0.663423;2.000000;0.115213;-0.562858;2.720463;0.628638;0.097389;0.769817;2.000000;0.135040;-0.649612;2.657191;0.000000;0.000000;0.000000;2.000000;-0.098799;-0.218544;2.594131;-0.685380;0.108641;0.717040;2.000000;-0.065030;-0.571295;2.693797;-0.696521;0.064547;0.702846;2.000000;-0.058012;-0.662561;2.639526;0.000000;0.000000;0.00000
1665674835.79574;2022-10-13_16:27:15.795740;2.000000;-0.078723;0.840174;2.434025;0.000000;0.000000;0.000000;2.000000;-0.061873;0.692525;2.467550;-0.033045;0.996111;-0.081514;2.000000;-0.057065;0.621538;2.479234;-0.033775;0.997354;-0.064104;2.000000;-0.042080;0.403873;2.507276;-0.034150;0.997779;-0.053489;2.000000;-0.021046;0.107132;2.538793;-0.033409;0.997405;-0.053954;2.000000;0.110040;0.592520;2.467355;0.761826;0.643799;-0.070415;2.000000;-0.222169;0.572866;2.472217;0.798549;-0.598629;0.059887;2.000000;0.038638;0.109290;2.503733;0.658675;0.703418;-0.224883;2.000000;-0.080137;0.102369;2.512189;0.710676;-0.669944;0.177756;2.000000;0.190660;0.384675;2.458761;0.849347;0.149035;0.494391;2.000000;0.112751;0.305438;2.275484;0.754873;0.011392;-0.339133;2.000000;0.063411;0.284055;2.193926;-0.691698;0.038717;0.361932;2.000000;0.030756;0.261856;2.148814;0.000000;0.000000;0.000000;2.000000;0.041903;0.304635;2.178600;0.000000;0.000000;0.000000;2.000000;-0.249299;0.319695;2.496210;0.896681;-0.068401;-0.436948;2.000000;-0.228847;0.081480;2.460238;0.740880;-0.018353;0.666123;2.000000;-0.212883;0.007943;2.462859;0.727795;0.089993;0.677227;2.000000;-0.216211;-0.064595;2.462430;0.000000;0.000000;0.000000;2.000000;-0.181653;0.004409;2.449389;0.000000;0.000000;0.000000;2.000000;0.100104;-0.211281;2.642826;0.715829;0.201655;0.662826;2.000000;0.115721;-0.564006;2.720368;0.633446;0.097007;0.765917;2.000000;0.135625;-0.652735;2.652212;0.000000;0.000000;0.000000;2.000000;-0.098883;-0.218229;2.593059;-0.684644;0.108761;0.717844;2.000000;-0.064892;-0.570999;2.693588;-0.702663;0.063968;0.696470;2.000000;-0.056625;-0.660261;2.642719;0.000000;0.000000;0.00000
1665674835.861004;2022-10-13_16:27:15.861004;2.000000;-0.076473;0.840876;2.435182;0.000000;0.000000;0.000000;2.000000;-0.060051;0.693087;2.467697;-0.031292;0.996163;-0.081367;2.000000;-0.055464;0.622067;2.479352;-0.032159;0.997406;-0.063846;2.000000;-0.041115;0.404300;2.507256;-0.033138;0.997823;-0.052863;2.000000;-0.020660;0.107531;2.538386;-0.032481;0.997483;-0.053269;2.000000;0.110269;0.594207;2.464999;0.759539;0.646023;-0.075423;2.000000;-0.219799;0.572831;2.471733;0.799838;-0.596945;0.060175;2.000000;0.039047;0.109691;2.503342;0.658941;0.703306;-0.224068;2.000000;-0.079796;0.102753;2.511739;0.710735;-0.669845;0.177740;2.000000;0.191531;0.384371;2.455132;0.840888;0.145523;0.508642;2.000000;0.114355;0.317700;2.266503;-0.530347;-0.264869;0.611711;2.000000;0.062384;0.308289;2.190459;-0.458266;-0.201746;0.583793;2.000000;0.039082;0.293136;2.138081;0.000000;0.000000;0.000000;2.000000;0.017895;0.316188;2.200857;0.000000;0.000000;0.000000;2.000000;-0.248405;0.319830;2.496915;0.905701;-0.071567;-0.417286;2.000000;-0.226948;0.084082;2.464275;0.713035;-0.015647;0.696316;2.000000;-0.210663;0.011035;2.470451;0.696032;0.106053;0.708453;2.000000;-0.212835;-0.064517;2.473331;0.000000;0.000000;0.000000;2.000000;-0.173856;0.026303;2.457320;0.000000;0.000000;0.000000;2.000000;0.100297;-0.211110;2.642519;0.715814;0.201391;0.662891;2.000000;0.116011;-0.563575;2.720430;0.634571;0.097461;0.764901;2.000000;0.135320;-0.651454;2.653896;0.000000;0.000000;0.000000;2.000000;-0.098835;-0.217161;2.592137;-0.684787;0.108783;0.717762;2.000000;-0.064454;-0.570242;2.693413;-0.702817;0.064178;0.696115;2.000000;-0.056217;-0.657848;2.642974;0.000000;0.000000;0.00000
1665674835.929718;2022-10-13_16:27:15.929718;2.000000;-0.074778;0.841102;2.435372;0.000000;0.000000;0.000000;2.000000;-0.058825;0.693476;2.467374;-0.030807;0.996157;-0.081734;2.000000;-0.054322;0.622454;2.479090;-0.031583;0.997422;-0.064049;2.000000;-0.040259;0.404648;2.507107;-0.032435;0.997868;-0.052635;2.000000;-0.020235;0.107762;2.538129;-0.031738;0.997506;-0.053059;2.000000;0.110816;0.596134;2.464580;0.756739;0.649257;-0.075826;2.000000;-0.215880;0.573681;2.470750;0.800298;-0.596185;0.062047;2.000000;0.039518;0.109920;2.503025;0.659030;0.703182;-0.223857;2.000000;-0.079430;0.102974;2.511524;0.710823;-0.669887;0.177532;2.000000;0.217125;0.367149;2.430017;0.871811;0.160490;0.435044;2.000000;0.095826;0.335306;2.256691;-0.387772;-0.267851;0.651195;2.000000;0.059764;0.342860;2.170669;-0.414175;-0.363102;0.536749;2.000000;0.035552;0.336080;2.121824;0.000000;0.000000;0.000000;2.000000;0.009923;0.342474;2.212750;0.000000;0.000000;0.000000;2.000000;-0.247592;0.320797;2.497724;0.911758;-0.078112;-0.402563;2.000000;-0.226462;0.089250;2.467581;0.734635;-0.010280;0.673877;2.000000;-0.210091;0.015801;2.473905;0.719380;0.108129;0.684691;2.000000;-0.207527;-0.060815;2.478031;0.000000;0.000000;0.000000;2.000000;-0.172244;0.029234;2.460308;0.000000;0.000000;0.000000;2.000000;0.100450;-0.211472;2.642396;0.716170;0.200875;0.662601;2.000000;0.116010;-0.563482;2.720316;0.634988;0.097428;0.764538;2.000000;0.134911;-0.650056;2.654765;0.000000;0.000000;0.000000;2.000000;-0.098653;-0.217185;2.591688;-0.684458;0.108682;0.718139;2.000000;-0.063308;-0.576847;2.693603;-0.697666;0.063715;0.701560;2.000000;-0.056152;-0.665124;2.636436;0.000000;0.000000;0.00000
