timestamp;datetime;Head.state;Head.px;Head.py;Head.pz;Head.rx;Head.ry;Head.rz;Neck.state;Neck.px;Neck.py;Neck.pz;Neck.rx;Neck.ry;Neck.rz;SpineShoulder.state;SpineShoulder.px;SpineShoulder.py;SpineShoulder.pz;SpineShoulder.rx;SpineShoulder.ry;SpineShoulder.rz;SpineMid.state;SpineMid.px;SpineMid.py;SpineMid.pz;SpineMid.rx;SpineMid.ry;SpineMid.rz;SpineBase.state;SpineBase.px;SpineBase.py;SpineBase.pz;SpineBase.rx;SpineBase.ry;SpineBase.rz;ShoulderRight.state;ShoulderRight.px;ShoulderRight.py;ShoulderRight.pz;ShoulderRight.rx;ShoulderRight.ry;ShoulderRight.rz;ShoulderLeft.state;ShoulderLeft.px;ShoulderLeft.py;ShoulderLeft.pz;ShoulderLeft.rx;ShoulderLeft.ry;ShoulderLeft.rz;HipRight.state;HipRight.px;HipRight.py;HipRight.pz;HipRight.rx;HipRight.ry;HipRight.rz;HipLeft.state;HipLeft.px;HipLeft.py;HipLeft.pz;HipLeft.rx;HipLeft.ry;HipLeft.rz;ElbowRight.state;ElbowRight.px;ElbowRight.py;ElbowRight.pz;ElbowRight.rx;ElbowRight.ry;ElbowRight.rz;WristRight.state;WristRight.px;WristRight.py;WristRight.pz;WristRight.rx;WristRight.ry;WristRight.rz;HandRight.state;HandRight.px;HandRight.py;HandRight.pz;HandRight.rx;HandRight.ry;HandRight.rz;HandTipRight.state;HandTipRight.px;HandTipRight.py;HandTipRight.pz;HandTipRight.rx;HandTipRight.ry;HandTipRight.rz;ThumbRight.state;ThumbRight.px;ThumbRight.py;ThumbRight.pz;ThumbRight.rx;ThumbRight.ry;ThumbRight.rz;ElbowLeft.state;ElbowLeft.px;ElbowLeft.py;ElbowLeft.pz;ElbowLeft.rx;ElbowLeft.ry;ElbowLeft.rz;WristLeft.state;WristLeft.px;WristLeft.py;WristLeft.pz;WristLeft.rx;WristLeft.ry;WristLeft.rz;HandLeft.state;HandLeft.px;HandLeft.py;HandLeft.pz;HandLeft.rx;HandLeft.ry;HandLeft.rz;HandTipLeft.state;HandTipLeft.px;HandTipLeft.py;HandTipLeft.pz;HandTipLeft.rx;HandTipLeft.ry;HandTipLeft.rz;ThumbLeft.state;ThumbLeft.px;ThumbLeft.py;ThumbLeft.pz;ThumbLeft.rx;ThumbLeft.ry;ThumbLeft.rz;KneeRight.state;KneeRight.px;KneeRight.py;KneeRight.pz;KneeRight.rx;KneeRight.ry;KneeRight.rz;AnkleRight.state;AnkleRight.px;AnkleRight.py;AnkleRight.pz;AnkleRight.rx;AnkleRight.ry;AnkleRight.rz;FootRight.state;FootRight.px;FootRight.py;FootRight.pz;FootRight.rx;FootRight.ry;FootRight.rz;KneeLeft.state;KneeLeft.px;KneeLeft.py;KneeLeft.pz;KneeLeft.rx;KneeLeft.ry;KneeLeft.rz;AnkleLeft.state;AnkleLeft.px;AnkleLeft.py;AnkleLeft.pz;AnkleLeft.rx;AnkleLeft.ry;AnkleLeft.rz;FootLeft.state;FootLeft.px;FootLeft.py;FootLeft.pz;FootLeft.rx;FootLeft.ry;FootLeft.rz
1664538865.172365;2022-09-30_12:54:25.172365;2.000000;-0.004956;0.681077;2.729124;0.000000;0.000000;0.000000;2.000000;-0.020269;0.535680;2.741602;-0.003020;0.995501;-0.094706;2.000000;-0.019834;0.464581;2.755254;-0.002887;0.997353;-0.072648;2.000000;-0.018565;0.246787;2.787152;-0.002569;0.998413;-0.055611;2.000000;-0.017315;-0.049709;2.820295;-0.003033;0.998308;-0.055588;2.000000;0.142669;0.417506;2.745540;0.796071;0.600642;-0.071882;2.000000;-0.179618;0.436518;2.743309;0.761771;-0.643002;0.077233;2.000000;0.054780;-0.049495;2.787136;0.681108;0.698565;-0.186384;2.000000;-0.089045;-0.048657;2.782144;-0.672595;0.698055;-0.202829;2.000000;0.192670;0.161638;2.792926;0.807842;0.129831;0.574629;2.000000;0.206088;-0.053258;2.754044;-0.476455;-0.093107;0.874114;2.000000;0.193839;-0.110208;2.747570;-0.479297;0.002090;0.869543;2.000000;0.190945;-0.152063;2.751555;0.000000;0.000000;0.000000;2.000000;0.157851;-0.120890;2.744364;0.000000;0.000000;0.000000;2.000000;-0.243768;0.191380;2.781175;0.763688;-0.145199;-0.628633;2.000000;-0.276667;-0.016109;2.715408;0.841641;0.014109;-0.512756;2.000000;-0.286138;-0.069517;2.706224;0.844805;-0.029640;-0.521264;2.000000;-0.290012;-0.126985;2.694724;0.000000;0.000000;0.000000;2.000000;-0.304952;-0.058145;2.675643;0.000000;0.000000;0.000000;2.000000;0.022472;-0.416913;2.871800;0.686353;0.051681;0.717198;2.000000;-0.014171;-0.729350;2.947912;0.569853;0.064229;0.811133;2.000000;0.004003;-0.813449;2.891464;0.000000;0.000000;0.000000;2.000000;-0.101452;-0.433654;2.830799;0.718181;-0.055118;-0.692832;2.000000;-0.114186;-0.747425;2.918967;0.729127;-0.106865;-0.670347;2.000000;-0.111124;-0.815295;2.870742;0.000000;0.000000;0.00000
1664538865.591424;2022-09-30_12:54:25.591424;2.000000;-0.007102;0.678521;2.729599;0.000000;0.000000;0.000000;2.000000;-0.020605;0.531999;2.745423;-0.006955;0.995764;-0.091658;2.000000;-0.019582;0.461190;2.758569;-0.006847;0.997504;-0.070240;2.000000;-0.016522;0.244154;2.789282;-0.006940;0.998515;-0.053918;2.000000;-0.012505;-0.051886;2.821362;-0.007241;0.998480;-0.053878;2.000000;0.146005;0.416584;2.748550;0.790445;0.608158;-0.070913;2.000000;-0.178314;0.431757;2.748408;0.765380;-0.639264;0.071920;2.000000;0.059917;-0.050976;2.787119;0.677109;0.700978;-0.189323;2.000000;-0.084479;-0.051598;2.784454;-0.677944;0.695386;-0.196505;2.000000;0.201735;0.162561;2.798010;0.794558;0.141643;0.590307;2.000000;0.221278;-0.051196;2.754570;-0.458968;-0.109232;0.881690;2.000000;0.217521;-0.085840;2.757559;-0.461133;0.062875;0.884659;2.000000;0.225259;-0.152108;2.756741;0.000000;0.000000;0.000000;2.000000;0.176333;-0.060718;2.766727;0.000000;0.000000;0.000000;2.000000;-0.238996;0.184840;2.790471;0.757911;-0.144157;-0.636092;2.000000;-0.271846;-0.024506;2.732331;-0.615228;-0.057668;0.773205;2.000000;-0.272774;-0.085301;2.711415;-0.625042;-0.122926;0.762938;2.000000;-0.290558;-0.141555;2.715935;0.000000;0.000000;0.000000;2.000000;-0.297110;-0.130755;2.697000;0.000000;0.000000;0.000000;2.000000;0.029127;-0.421403;2.875573;0.691107;0.055430;0.712121;2.000000;-0.011286;-0.734902;2.949441;0.612408;0.051466;0.779642;2.000000;-0.002454;-0.813364;2.893004;0.000000;0.000000;0.000000;2.000000;-0.090803;-0.433032;2.826409;0.712957;-0.044218;-0.699019;2.000000;-0.112206;-0.747790;2.918552;0.732039;-0.119663;-0.665553;2.000000;-0.109670;-0.815146;2.867803;0.000000;0.000000;0.00000
1664538865.703835;2022-09-30_12:54:25.703835;2.000000;-0.004832;0.676837;2.732224;0.000000;0.000000;0.000000;2.000000;-0.017374;0.530806;2.747804;-0.006460;0.995862;-0.090602;2.000000;-0.016410;0.460029;2.760787;-0.006572;0.997578;-0.069181;2.000000;-0.013446;0.243124;2.791009;-0.006961;0.998575;-0.052885;2.000000;-0.009363;-0.052646;2.822434;-0.007213;0.998556;-0.052851;2.000000;0.149395;0.416335;2.750392;0.788759;0.610363;-0.071003;2.000000;-0.175182;0.429916;2.751117;0.766876;-0.637670;0.070045;2.000000;0.063198;-0.051604;2.787791;0.676384;0.701190;-0.189801;2.000000;-0.081586;-0.052431;2.785898;-0.678951;0.695329;-0.194160;2.000000;0.207529;0.161568;2.801679;0.796457;0.146588;0.586515;2.000000;0.227149;-0.051989;2.757047;-0.447671;-0.111829;0.887158;2.000000;0.225575;-0.086089;2.759835;-0.449026;0.046735;0.892293;2.000000;0.232415;-0.152049;2.757961;0.000000;0.000000;0.000000;2.000000;0.181290;-0.069764;2.770386;0.000000;0.000000;0.000000;2.000000;-0.236490;0.184828;2.791383;0.768783;-0.144164;-0.622881;2.000000;-0.266822;-0.024571;2.731766;-0.648696;-0.057680;0.745308;2.000000;-0.265774;-0.085025;2.710997;-0.659845;-0.127957;0.733086;2.000000;-0.278406;-0.132466;2.706276;0.000000;0.000000;0.000000;2.000000;-0.292300;-0.060125;2.699600;0.000000;0.000000;0.000000;2.000000;0.030108;-0.422190;2.876195;0.692607;0.052980;0.710510;2.000000;-0.010995;-0.735975;2.949316;0.619216;0.048809;0.774345;2.000000;-0.003539;-0.813422;2.892550;0.000000;0.000000;0.000000;2.000000;-0.088213;-0.432560;2.825383;0.711225;-0.042490;-0.701005;2.000000;-0.111518;-0.747556;2.918358;0.744911;-0.120856;-0.650732;2.000000;-0.106751;-0.815681;2.868629;0.000000;0.000000;0.00000
1664538865.76606;2022-09-30_12:54:25.766060;2.000000;-0.000003;0.675118;2.734067;0.000000;0.000000;0.000000;2.000000;-0.011494;0.528676;2.751184;-0.006791;0.995926;-0.089877;2.000000;-0.010486;0.458019;2.764039;-0.006919;0.997633;-0.068342;2.000000;-0.007378;0.241504;2.793835;-0.007366;0.998622;-0.051907;2.000000;-0.003079;-0.053660;2.824614;-0.007640;0.998597;-0.051868;2.000000;0.155049;0.415747;2.753581;0.786447;0.613396;-0.070598;2.000000;-0.169647;0.427856;2.754413;0.766896;-0.637734;0.069328;2.000000;0.069698;-0.052210;2.790073;0.674998;0.702991;-0.188095;2.000000;-0.075722;-0.053774;2.787948;-0.680625;0.693840;-0.193530;2.000000;0.214443;0.159533;2.806348;0.794579;0.149183;0.588397;2.000000;0.234735;-0.053849;2.761127;-0.443854;-0.113772;0.888835;2.000000;0.234808;-0.088179;2.762672;-0.445921;0.019645;0.894789;2.000000;0.241624;-0.158116;2.767123;0.000000;0.000000;0.000000;2.000000;0.188915;-0.065557;2.774445;0.000000;0.000000;0.000000;2.000000;-0.226532;0.181966;2.794494;0.739148;-0.136557;-0.659367;2.000000;-0.261610;-0.025809;2.731375;0.829267;0.010717;-0.533484;2.000000;-0.256341;-0.074627;2.716341;0.832241;0.123571;-0.531703;2.000000;-0.256663;-0.135827;2.713524;0.000000;0.000000;0.000000;2.000000;-0.275311;-0.078211;2.683200;0.000000;0.000000;0.000000;2.000000;0.033272;-0.423512;2.877130;0.691580;0.048719;0.711555;2.000000;-0.010848;-0.737093;2.950010;0.634849;0.043019;0.761233;2.000000;-0.006726;-0.814558;2.890843;0.000000;0.000000;0.000000;2.000000;-0.081777;-0.432933;2.824436;0.712004;-0.039297;-0.700491;2.000000;-0.110658;-0.746301;2.918058;0.751443;-0.127531;-0.642303;2.000000;-0.105557;-0.815121;2.868916;0.000000;0.000000;0.00000
1664538865.83148;2022-09-30_12:54:25.831480;2.000000;0.005073;0.673312;2.736234;0.000000;0.000000;0.000000;2.000000;-0.005972;0.527574;2.755109;-0.009922;0.995929;-0.089495;2.000000;-0.004499;0.456931;2.767904;-0.010257;0.997634;-0.067834;2.000000;0.000107;0.240483;2.797457;-0.011074;0.998630;-0.051115;2.000000;0.006621;-0.054509;2.827749;-0.011389;0.998602;-0.051046;2.000000;0.159391;0.414510;2.755492;0.787065;0.612308;-0.074048;2.000000;-0.163968;0.426906;2.757030;0.766321;-0.638318;0.071117;2.000000;0.079296;-0.052720;2.793231;0.673353;0.704537;-0.188371;2.000000;-0.066202;-0.054932;2.791042;-0.682420;0.692242;-0.192097;2.000000;0.220110;0.158598;2.808779;0.782955;0.151983;0.603148;2.000000;0.244737;-0.054220;2.763070;-0.567120;-0.118591;0.814940;2.000000;0.242452;-0.090246;2.764675;-0.569055;0.036303;0.821389;2.000000;0.246605;-0.159348;2.766620;0.000000;0.000000;0.000000;2.000000;0.205808;-0.102801;2.755300;0.000000;0.000000;0.000000;2.000000;-0.221241;0.179964;2.796083;0.750897;-0.135552;-0.646178;2.000000;-0.253172;-0.028293;2.732827;-0.667504;-0.057540;0.726491;2.000000;-0.252853;-0.074826;2.718242;-0.680991;-0.111930;0.716487;2.000000;-0.265268;-0.136680;2.709662;0.000000;0.000000;0.000000;2.000000;-0.278241;-0.043787;2.699868;0.000000;0.000000;0.000000;2.000000;0.036494;-0.425888;2.878471;0.690335;0.041141;0.712646;2.000000;-0.010971;-0.736352;2.949413;0.639171;0.036982;0.757345;2.000000;-0.009027;-0.814092;2.892142;0.000000;0.000000;0.000000;2.000000;-0.078358;-0.432801;2.820845;0.712545;-0.039008;-0.700340;2.000000;-0.109643;-0.745348;2.917727;0.771433;-0.130806;-0.616689;2.000000;-0.100402;-0.814588;2.869005;0.000000;0.000000;0.00000
1664538865.900728;2022-09-30_12:54:25.900728;2.000000;0.010135;0.671797;2.737874;0.000000;0.000000;0.000000;2.000000;-0.001340;0.526750;2.756189;-0.009494;0.995945;-0.089307;2.000000;0.000085;0.456111;2.768954;-0.009688;0.997649;-0.067621;2.000000;0.004471;0.239692;2.798406;-0.010375;0.998648;-0.050890;2.000000;0.010547;-0.055233;2.828560;-0.010775;0.998599;-0.050807;2.000000;0.163340;0.412946;2.756617;0.788667;0.610253;-0.073977;2.000000;-0.159754;0.425654;2.758715;0.767186;-0.637426;0.069508;2.000000;0.083287;-0.053338;2.794391;0.673371;0.705208;-0.186502;2.000000;-0.062421;-0.055739;2.791513;-0.682470;0.691704;-0.193203;2.000000;0.225623;0.157588;2.810958;0.790002;0.155463;0.592956;2.000000;0.249078;-0.055462;2.765887;-0.531690;-0.116367;0.838848;2.000000;0.248652;-0.090891;2.766922;-0.534102;0.015554;0.845272;2.000000;0.253804;-0.159098;2.768665;0.000000;0.000000;0.000000;2.000000;0.206082;-0.079067;2.764714;0.000000;0.000000;0.000000;2.000000;-0.216017;0.176418;2.799413;0.751316;-0.134965;-0.645895;2.000000;-0.246565;-0.032181;2.736711;-0.673000;-0.057662;0.721988;2.000000;-0.247611;-0.077455;2.725832;-0.685341;-0.077301;0.718573;2.000000;-0.256783;-0.137955;2.719497;0.000000;0.000000;0.000000;2.000000;-0.269757;-0.060255;2.704733;0.000000;0.000000;0.000000;2.000000;0.040872;-0.425767;2.878597;0.688870;0.040875;0.714259;2.000000;-0.009585;-0.733687;2.948233;0.622875;0.035409;0.770454;2.000000;-0.005802;-0.814036;2.892267;0.000000;0.000000;0.000000;2.000000;-0.073825;-0.433098;2.817172;0.714230;-0.034507;-0.698926;2.000000;-0.109296;-0.744636;2.917276;0.776758;-0.138034;-0.608198;2.000000;-0.099452;-0.814413;2.869283;0.000000;0.000000;0.00000
1664538865.968918;2022-09-30_12:54:25.968918;2.000000;0.013878;0.670836;2.739668;0.000000;0.000000;0.000000;2.000000;0.002619;0.525958;2.758319;-0.009050;0.996048;-0.088073;2.000000;0.003999;0.455414;2.770884;-0.009324;0.997721;-0.066429;2.000000;0.008266;0.239270;2.799766;-0.010164;0.998711;-0.049727;2.000000;0.014264;-0.055278;2.829176;-0.010551;0.998677;-0.049646;2.000000;0.167620;0.413336;2.758844;0.786696;0.612901;-0.072974;2.000000;-0.156009;0.425448;2.762171;0.766561;-0.638518;0.065513;2.000000;0.087092;-0.053359;2.794719;0.673246;0.704980;-0.186638;2.000000;-0.058892;-0.055801;2.792403;-0.683097;0.691784;-0.191245;2.000000;0.229903;0.156231;2.813324;0.789638;0.154636;0.593657;2.000000;0.253071;-0.056757;2.767727;-0.583681;-0.116094;0.803428;2.000000;0.252766;-0.091931;2.770765;-0.584633;0.037445;0.810143;2.000000;0.264428;-0.157111;2.771847;0.000000;0.000000;0.000000;2.000000;0.203606;-0.074504;2.766100;0.000000;0.000000;0.000000;2.000000;-0.212064;0.175592;2.803125;0.745291;-0.134564;-0.652910;2.000000;-0.243873;-0.032489;2.739163;-0.636562;-0.065279;0.753457;2.000000;-0.245730;-0.078891;2.732333;-0.649046;-0.042473;0.756983;2.000000;-0.254612;-0.137537;2.724624;0.000000;0.000000;0.000000;2.000000;-0.267824;-0.075265;2.712700;0.000000;0.000000;0.000000;2.000000;0.048536;-0.425478;2.879740;0.690693;0.044938;0.712682;2.000000;-0.008509;-0.733691;2.948132;0.638340;0.024403;0.756882;2.000000;-0.009796;-0.815357;2.893068;0.000000;0.000000;0.000000;2.000000;-0.068844;-0.432443;2.812787;0.712851;-0.028353;-0.700671;2.000000;-0.109380;-0.745147;2.916137;0.792304;-0.143801;-0.586039;2.000000;-0.095633;-0.813081;2.866065;0.000000;0.000000;0.00000
1664538866.032647;2022-09-30_12:54:26.032647;2.000000;0.017379;0.669751;2.740902;0.000000;0.000000;0.000000;2.000000;0.007455;0.525017;2.760089;-0.007381;0.996159;-0.086741;2.000000;0.008624;0.454570;2.772441;-0.007636;0.997800;-0.065151;2.000000;0.012215;0.238719;2.800717;-0.008460;0.998777;-0.048670;2.000000;0.017263;-0.055483;2.829451;-0.008844;0.998760;-0.048602;2.000000;0.171670;0.412646;2.759543;0.786550;0.612996;-0.074103;2.000000;-0.151971;0.423906;2.764570;0.767960;-0.637110;0.062501;2.000000;0.090268;-0.053702;2.794676;0.673935;0.703996;-0.186548;2.000000;-0.056119;-0.055875;2.792969;-0.682994;0.692624;-0.189494;2.000000;0.234226;0.155540;2.815420;0.780305;0.156646;0.605366;2.000000;0.259755;-0.056958;2.768600;-0.509556;-0.122533;0.851654;2.000000;0.260749;-0.092241;2.769772;-0.512945;0.007034;0.858145;2.000000;0.267209;-0.158234;2.775070;0.000000;0.000000;0.000000;2.000000;0.229524;-0.110052;2.764875;0.000000;0.000000;0.000000;2.000000;-0.207891;0.177468;2.807570;0.737251;-0.138547;-0.661177;2.000000;-0.242121;-0.030275;2.743800;-0.692346;-0.049257;0.702013;2.000000;-0.246184;-0.078003;2.738725;-0.702510;-0.007721;0.708453;2.000000;-0.252556;-0.139346;2.732132;0.000000;0.000000;0.000000;2.000000;-0.271228;-0.080529;2.717100;0.000000;0.000000;0.000000;2.000000;0.052820;-0.423904;2.880171;0.692381;0.046349;0.710941;2.000000;-0.007564;-0.732817;2.946951;0.653940;0.016086;0.743230;2.000000;-0.012999;-0.815158;2.892559;0.000000;0.000000;0.000000;2.000000;-0.065265;-0.427853;2.799571;0.711212;-0.014977;-0.702814;2.000000;-0.109413;-0.745222;2.913137;0.795561;-0.153262;-0.577810;2.000000;-0.094890;-0.812880;2.864686;0.000000;0.000000;0.00000
1664538866.103926;2022-09-30_12:54:26.103926;2.000000;0.021145;0.669092;2.742250;0.000000;0.000000;0.000000;2.000000;0.011654;0.524801;2.761460;-0.007196;0.996166;-0.086506;2.000000;0.012813;0.454412;2.773766;-0.007389;0.997806;-0.064844;2.000000;0.016333;0.238742;2.801878;-0.008072;0.998798;-0.048269;2.000000;0.021177;-0.055209;2.830345;-0.008473;0.998787;-0.048200;2.000000;0.174934;0.412089;2.760881;0.787660;0.611552;-0.074256;2.000000;-0.148480;0.424478;2.766607;0.766463;-0.639031;0.060691;2.000000;0.094040;-0.053626;2.795491;0.674721;0.702989;-0.186959;2.000000;-0.052190;-0.055401;2.793942;-0.682276;0.693498;-0.188871;2.000000;0.238935;0.155978;2.815963;0.774324;0.158432;0.612600;2.000000;0.267704;-0.056097;2.769195;-0.527864;-0.126328;0.839881;2.000000;0.266979;-0.094011;2.769942;-0.531954;0.013430;0.846662;2.000000;0.270660;-0.158408;2.775801;0.000000;0.000000;0.000000;2.000000;0.233472;-0.106645;2.763681;0.000000;0.000000;0.000000;2.000000;-0.205102;0.177278;2.810210;0.731551;-0.139765;-0.667205;2.000000;-0.241386;-0.030206;2.746834;0.760167;0.028515;-0.627523;2.000000;-0.245033;-0.078685;2.743536;0.770502;-0.007348;-0.635433;2.000000;-0.249800;-0.141432;2.738108;0.000000;0.000000;0.000000;2.000000;-0.270099;-0.063055;2.715937;0.000000;0.000000;0.000000;2.000000;0.057321;-0.424735;2.880784;0.693069;0.046632;0.710423;2.000000;-0.006974;-0.732602;2.945346;0.680559;0.004186;0.718529;2.000000;-0.018589;-0.814316;2.890010;0.000000;0.000000;0.000000;2.000000;-0.063565;-0.426260;2.788997;0.710411;-0.006203;-0.703588;2.000000;-0.108214;-0.742801;2.909778;0.798352;-0.158876;-0.570771;2.000000;-0.092088;-0.811882;2.860916;0.000000;0.000000;0.00000
1664538866.166134;2022-09-30_12:54:26.166134;2.000000;0.025115;0.668431;2.743134;0.000000;0.000000;0.000000;2.000000;0.015312;0.523665;2.762714;-0.006614;0.996198;-0.086015;2.000000;0.016400;0.453465;2.774915;-0.006843;0.997830;-0.064313;2.000000;0.019707;0.238334;2.802722;-0.007622;0.998824;-0.047746;2.000000;0.024297;-0.054961;2.830812;-0.008038;0.998818;-0.047678;2.000000;0.178395;0.411876;2.762456;0.786509;0.613115;-0.073437;2.000000;-0.145469;0.424635;2.768921;0.764368;-0.641692;0.057940;2.000000;0.097009;-0.053584;2.795915;0.675597;0.701951;-0.187173;2.000000;-0.049003;-0.054947;2.794456;-0.681483;0.694347;-0.188394;2.000000;0.243053;0.155765;2.816708;0.769515;0.158469;0.618646;2.000000;0.273789;-0.055907;2.769277;-0.574512;-0.129973;0.808091;2.000000;0.273201;-0.094013;2.768555;-0.578821;-0.003261;0.815363;2.000000;0.278990;-0.152667;2.767719;0.000000;0.000000;0.000000;2.000000;0.242744;-0.096599;2.760000;0.000000;0.000000;0.000000;2.000000;-0.202454;0.176451;2.812859;0.728396;-0.140096;-0.670568;2.000000;-0.239984;-0.031222;2.751159;-0.700880;-0.038566;0.693561;2.000000;-0.244497;-0.075559;2.746616;0.710513;-0.000287;-0.700026;2.000000;-0.252121;-0.135711;2.734205;0.000000;0.000000;0.000000;2.000000;-0.268604;-0.053297;2.728000;0.000000;0.000000;0.000000;2.000000;0.062251;-0.424050;2.880347;0.693803;0.047648;0.710007;2.000000;-0.008478;-0.735556;2.944470;0.664358;-0.000022;0.732585;2.000000;-0.017809;-0.814402;2.889538;0.000000;0.000000;0.000000;2.000000;-0.058081;-0.422306;2.784749;0.710004;0.000528;-0.703965;2.000000;-0.106337;-0.740453;2.908281;0.809509;-0.162064;-0.553356;2.000000;-0.087549;-0.811830;2.860010;0.000000;0.000000;0.00000
