timestamp;datetime;Head.state;Head.px;Head.py;Head.pz;Head.rx;Head.ry;Head.rz;Neck.state;Neck.px;Neck.py;Neck.pz;Neck.rx;Neck.ry;Neck.rz;SpineShoulder.state;SpineShoulder.px;SpineShoulder.py;SpineShoulder.pz;SpineShoulder.rx;SpineShoulder.ry;SpineShoulder.rz;SpineMid.state;SpineMid.px;SpineMid.py;SpineMid.pz;SpineMid.rx;SpineMid.ry;SpineMid.rz;SpineBase.state;SpineBase.px;SpineBase.py;SpineBase.pz;SpineBase.rx;SpineBase.ry;SpineBase.rz;ShoulderRight.state;ShoulderRight.px;ShoulderRight.py;ShoulderRight.pz;ShoulderRight.rx;ShoulderRight.ry;ShoulderRight.rz;ShoulderLeft.state;ShoulderLeft.px;ShoulderLeft.py;ShoulderLeft.pz;ShoulderLeft.rx;ShoulderLeft.ry;ShoulderLeft.rz;HipRight.state;HipRight.px;HipRight.py;HipRight.pz;HipRight.rx;HipRight.ry;HipRight.rz;HipLeft.state;HipLeft.px;HipLeft.py;HipLeft.pz;HipLeft.rx;HipLeft.ry;HipLeft.rz;ElbowRight.state;ElbowRight.px;ElbowRight.py;ElbowRight.pz;ElbowRight.rx;ElbowRight.ry;ElbowRight.rz;WristRight.state;WristRight.px;WristRight.py;WristRight.pz;WristRight.rx;WristRight.ry;WristRight.rz;HandRight.state;HandRight.px;HandRight.py;HandRight.pz;HandRight.rx;HandRight.ry;HandRight.rz;HandTipRight.state;HandTipRight.px;HandTipRight.py;HandTipRight.pz;HandTipRight.rx;HandTipRight.ry;HandTipRight.rz;ThumbRight.state;ThumbRight.px;ThumbRight.py;ThumbRight.pz;ThumbRight.rx;ThumbRight.ry;ThumbRight.rz;ElbowLeft.state;ElbowLeft.px;ElbowLeft.py;ElbowLeft.pz;ElbowLeft.rx;ElbowLeft.ry;ElbowLeft.rz;WristLeft.state;WristLeft.px;WristLeft.py;WristLeft.pz;WristLeft.rx;WristLeft.ry;WristLeft.rz;HandLeft.state;HandLeft.px;HandLeft.py;HandLeft.pz;HandLeft.rx;HandLeft.ry;HandLeft.rz;HandTipLeft.state;HandTipLeft.px;HandTipLeft.py;HandTipLeft.pz;HandTipLeft.rx;HandTipLeft.ry;HandTipLeft.rz;ThumbLeft.state;ThumbLeft.px;ThumbLeft.py;ThumbLeft.pz;ThumbLeft.rx;ThumbLeft.ry;ThumbLeft.rz;KneeRight.state;KneeRight.px;KneeRight.py;KneeRight.pz;KneeRight.rx;KneeRight.ry;KneeRight.rz;AnkleRight.state;AnkleRight.px;AnkleRight.py;AnkleRight.pz;AnkleRight.rx;AnkleRight.ry;AnkleRight.rz;FootRight.state;FootRight.px;FootRight.py;FootRight.pz;FootRight.rx;FootRight.ry;FootRight.rz;KneeLeft.state;KneeLeft.px;KneeLeft.py;KneeLeft.pz;KneeLeft.rx;KneeLeft.ry;KneeLeft.rz;AnkleLeft.state;AnkleLeft.px;AnkleLeft.py;AnkleLeft.pz;AnkleLeft.rx;AnkleLeft.ry;AnkleLeft.rz;FootLeft.state;FootLeft.px;FootLeft.py;FootLeft.pz;FootLeft.rx;FootLeft.ry;FootLeft.rz
1665674612.763445;2022-10-13_16:23:32.763445;2.000000;-0.158418;1.027018;3.822722;0.000000;0.000000;0.000000;2.000000;-0.157954;0.895530;3.902410;-0.014467;0.984803;-0.173068;2.000000;-0.156030;0.830977;3.925830;-0.015134;0.988511;-0.150389;2.000000;-0.149895;0.633474;3.987370;-0.014197;0.990913;-0.133469;2.000000;-0.141420;0.365175;4.060922;-0.012949;0.990789;-0.133596;2.000000;0.007547;0.813313;3.929295;0.736823;0.659434;-0.103739;2.000000;-0.312132;0.822076;3.924585;0.718325;-0.679352;0.111684;2.000000;-0.066464;0.362046;4.022717;0.673467;0.689694;-0.254997;2.000000;-0.213921;0.361870;4.027674;-0.682528;0.688898;-0.234206;2.000000;0.079518;0.584532;4.021981;0.745163;0.229438;0.624196;2.000000;0.133633;0.355868;4.035932;0.960608;0.119562;0.250872;2.000000;0.140261;0.280546;4.044222;0.962935;0.056422;0.260507;2.000000;0.146209;0.219584;4.070858;0.000000;0.000000;0.000000;2.000000;0.154417;0.253734;3.996000;0.000000;0.000000;0.000000;2.000000;-0.353394;0.589379;3.969314;0.844671;-0.122789;-0.519868;2.000000;-0.360502;0.350811;3.946895;0.600360;-0.046336;0.798221;2.000000;-0.345474;0.278776;3.953139;0.599575;0.095692;0.792602;2.000000;-0.348359;0.202861;3.942567;0.000000;0.000000;0.000000;2.000000;-0.306183;0.279951;3.948000;0.000000;0.000000;0.000000;2.000000;-0.046502;0.031598;4.125555;0.712561;0.125005;0.684748;2.000000;-0.045759;-0.302182;4.217322;0.714469;0.093469;0.686763;2.000000;-0.048556;-0.390501;4.163689;0.000000;0.000000;0.000000;2.000000;-0.226537;-0.008999;4.076855;-0.693465;0.059079;0.717276;2.000000;-0.224046;-0.302609;4.217816;0.717257;-0.147452;-0.660510;2.000000;-0.216869;-0.392144;4.172479;0.000000;0.000000;0.00000
1665674613.196221;2022-10-13_16:23:33.196221;2.000000;-0.250498;1.031222;3.833796;0.000000;0.000000;0.000000;2.000000;-0.237837;0.898838;3.911658;-0.021884;0.983178;-0.181219;2.000000;-0.235023;0.834255;3.936334;-0.022752;0.987077;-0.158517;2.000000;-0.226052;0.636610;4.001584;-0.022635;0.989693;-0.141371;2.000000;-0.213749;0.368008;4.079998;-0.022300;0.989698;-0.141425;2.000000;-0.076741;0.827670;3.936363;0.712655;0.683607;-0.113593;2.000000;-0.396247;0.811208;3.935307;0.745691;-0.647334;0.121239;2.000000;-0.138963;0.369258;4.043462;0.655484;0.709566;-0.250660;2.000000;-0.284937;0.360360;4.044873;0.696389;-0.668103;0.250976;2.000000;0.002755;0.577067;4.041984;0.746902;0.233847;0.619984;2.000000;0.052241;0.361741;4.053134;0.826680;0.079643;-0.550707;2.000000;0.057913;0.286890;4.055015;0.829089;0.024374;-0.557696;2.000000;0.068387;0.222493;4.072864;0.000000;0.000000;0.000000;2.000000;0.031304;0.277824;4.028700;0.000000;0.000000;0.000000;2.000000;-0.446063;0.554792;3.996143;0.768306;-0.145166;-0.622684;2.000000;-0.478955;0.319119;3.996156;0.733843;-0.050943;0.675777;2.000000;-0.489024;0.244058;3.987481;0.730381;-0.087454;0.677411;2.000000;-0.494135;0.184214;3.992022;0.000000;0.000000;0.000000;2.000000;-0.467032;0.235099;3.962333;0.000000;0.000000;0.000000;2.000000;-0.108803;-0.004575;4.055983;0.708092;0.040289;0.704775;2.000000;-0.108329;-0.312363;4.141170;0.688877;0.097270;0.712273;2.000000;-0.103767;-0.375203;4.018992;0.000000;0.000000;0.000000;2.000000;-0.283450;-0.007206;4.171038;0.700664;-0.114453;-0.694250;2.000000;-0.245104;-0.304398;4.255580;-0.694498;0.053974;0.703514;2.000000;-0.236414;-0.391551;4.194481;0.000000;0.000000;0.00000
1665674613.304674;2022-10-13_16:23:33.304674;2.000000;-0.248861;1.027849;3.819349;0.000000;0.000000;0.000000;2.000000;-0.234149;0.894601;3.891123;-0.013226;0.983003;-0.182952;2.000000;-0.232143;0.829666;3.916150;-0.014568;0.986920;-0.160335;2.000000;-0.225557;0.630916;3.982438;-0.014783;0.989573;-0.142859;2.000000;-0.216432;0.360597;4.062066;-0.014469;0.989547;-0.142891;2.000000;-0.074554;0.822972;3.914995;0.712225;0.683427;-0.118127;2.000000;-0.394948;0.806375;3.924450;0.748444;-0.643734;0.102714;2.000000;-0.142113;0.361909;4.023342;0.652593;0.708729;-0.257480;2.000000;-0.286957;0.353027;4.029241;0.698130;-0.668931;0.247066;2.000000;0.012293;0.583545;4.015320;0.756204;0.246169;0.604552;2.000000;0.077835;0.334882;4.032329;-0.056193;0.025966;0.989583;2.000000;0.078898;0.281560;4.031570;-0.052132;-0.007617;0.998565;2.000000;0.082130;0.216480;4.064363;0.000000;0.000000;0.000000;2.000000;0.074716;0.267092;4.036125;0.000000;0.000000;0.000000;2.000000;-0.444403;0.545991;3.991711;0.724680;-0.151749;-0.671538;2.000000;-0.481202;0.322105;3.991214;0.925261;-0.075941;0.370502;2.000000;-0.485412;0.247496;3.990353;0.927021;-0.028292;0.373904;2.000000;-0.486715;0.183561;3.993425;0.000000;0.000000;0.000000;2.000000;-0.471783;0.248700;3.949584;0.000000;0.000000;0.000000;2.000000;-0.123936;-0.002903;4.055740;0.716652;0.048616;0.695584;2.000000;-0.115078;-0.310635;4.139083;0.797260;0.089588;0.588901;2.000000;-0.133800;-0.407405;4.093688;0.000000;0.000000;0.000000;2.000000;-0.277753;-0.013119;4.151692;-0.689312;0.106530;0.706327;2.000000;-0.245144;-0.314127;4.253605;0.778774;-0.058253;-0.603846;2.000000;-0.212803;-0.393241;4.176651;0.000000;0.000000;0.00000
1665674613.369414;2022-10-13_16:23:33.369414;2.000000;-0.244310;1.024041;3.806939;0.000000;0.000000;0.000000;2.000000;-0.226158;0.892235;3.881197;-0.014986;0.984630;-0.173080;2.000000;-0.223675;0.826905;3.904857;-0.016569;0.988399;-0.149812;2.000000;-0.215638;0.626903;3.966777;-0.016773;0.990795;-0.131967;2.000000;-0.204404;0.354968;4.040261;-0.015995;0.990631;-0.132064;2.000000;-0.067992;0.819344;3.894879;0.712155;0.685041;-0.130537;2.000000;-0.386005;0.801775;3.910668;0.752752;-0.641800;0.099040;2.000000;-0.129084;0.355347;3.999064;0.656170;0.703211;-0.259287;2.000000;-0.276067;0.348328;4.009676;0.700361;-0.673758;0.227923;2.000000;0.020768;0.594443;3.997139;0.773047;0.261432;0.575109;2.000000;0.085151;0.332082;4.007970;-0.397054;-0.029491;0.909698;2.000000;0.092558;0.277002;4.003778;-0.393734;-0.060974;0.916029;2.000000;0.100773;0.209259;4.032363;0.000000;0.000000;0.000000;2.000000;0.074175;0.257916;4.001000;0.000000;0.000000;0.000000;2.000000;-0.438436;0.544736;3.983658;0.739171;-0.163173;-0.652387;2.000000;-0.476241;0.311428;3.984452;0.757261;-0.059859;0.648164;2.000000;-0.475148;0.241743;3.973363;0.752137;-0.045865;0.654230;2.000000;-0.481038;0.183366;3.973526;0.000000;0.000000;0.000000;2.000000;-0.451606;0.233231;3.953250;0.000000;0.000000;0.000000;2.000000;-0.119142;-0.003915;4.050151;0.727295;0.058288;0.682551;2.000000;-0.115161;-0.314150;4.136558;0.703307;0.099792;0.697846;2.000000;-0.115648;-0.376527;4.013987;0.000000;0.000000;0.000000;2.000000;-0.264493;-0.022606;4.106643;-0.679447;0.082420;0.722410;2.000000;-0.241102;-0.319249;4.240287;0.762695;-0.102403;-0.610732;2.000000;-0.216368;-0.403831;4.183376;0.000000;0.000000;0.00000
1665674613.441294;2022-10-13_16:23:33.441294;2.000000;-0.230454;1.017610;3.777932;0.000000;0.000000;0.000000;2.000000;-0.209870;0.885984;3.853632;-0.014086;0.985017;-0.169638;2.000000;-0.207290;0.820526;3.876800;-0.015912;0.988589;-0.147065;2.000000;-0.198946;0.620223;3.937518;-0.016965;0.990855;-0.130026;2.000000;-0.187138;0.348053;4.009842;-0.016602;0.990762;-0.130073;2.000000;-0.052158;0.808159;3.868724;0.723653;0.673504;-0.126511;2.000000;-0.373402;0.796890;3.889306;0.750574;-0.644348;0.082943;2.000000;-0.112329;0.345947;3.968866;0.666099;0.692759;-0.262022;2.000000;-0.258593;0.343874;3.979168;0.690549;-0.684936;0.223553;2.000000;0.041912;0.582638;3.954057;0.793155;0.251596;0.553685;2.000000;0.104972;0.324996;3.948306;-0.116663;-0.024909;0.985870;2.000000;0.107928;0.268418;3.943540;-0.111894;-0.044614;0.992492;2.000000;0.118634;0.204226;3.966912;0.000000;0.000000;0.000000;2.000000;0.098725;0.252103;3.948429;0.000000;0.000000;0.000000;2.000000;-0.423785;0.537583;3.961167;0.727083;-0.158645;-0.667053;2.000000;-0.461822;0.313021;3.972401;-0.150926;0.037125;0.984683;2.000000;-0.457744;0.241792;3.956565;-0.173181;-0.112263;0.978433;2.000000;-0.462239;0.172921;3.982369;0.000000;0.000000;0.000000;2.000000;-0.466602;0.269931;3.953000;0.000000;0.000000;0.000000;2.000000;-0.096469;-0.005447;4.049768;0.726794;0.093089;0.677165;2.000000;-0.113742;-0.322189;4.135112;0.700315;0.073999;0.701194;2.000000;-0.115994;-0.384383;4.012507;0.000000;0.000000;0.000000;2.000000;-0.243962;-0.025014;4.001675;-0.694808;0.008123;0.718278;2.000000;-0.238216;-0.320713;4.199556;0.770177;-0.165632;-0.567725;2.000000;-0.210050;-0.406141;4.151932;0.000000;0.000000;0.00000
1665674613.506064;2022-10-13_16:23:33.506064;2.000000;-0.222778;1.012684;3.757241;0.000000;0.000000;0.000000;2.000000;-0.203195;0.880840;3.835728;-0.020185;0.984980;-0.169655;2.000000;-0.199868;0.815896;3.858710;-0.022035;0.988554;-0.146984;2.000000;-0.189229;0.617193;3.918885;-0.022313;0.990550;-0.130202;2.000000;-0.174181;0.347307;3.990557;-0.020964;0.990115;-0.130426;2.000000;-0.043818;0.804807;3.851956;0.721291;0.676227;-0.123077;2.000000;-0.364880;0.795836;3.869589;0.743539;-0.652367;0.085795;2.000000;-0.099471;0.343940;3.948153;0.668234;0.687099;-0.270279;2.000000;-0.245785;0.344384;3.961408;-0.687387;0.691234;-0.215387;2.000000;0.049776;0.568011;3.921681;0.799401;0.226853;0.556275;2.000000;0.108012;0.320908;3.902054;-0.346149;-0.076569;0.930269;2.000000;0.110555;0.258179;3.892637;-0.344241;-0.076749;0.935714;2.000000;0.118594;0.191454;3.894363;0.000000;0.000000;0.000000;2.000000;0.082167;0.244487;3.898000;0.000000;0.000000;0.000000;2.000000;-0.414867;0.539933;3.942713;0.748669;-0.160166;-0.641865;2.000000;-0.450383;0.314513;3.958942;-0.103615;0.043508;0.990922;2.000000;-0.447984;0.232305;3.945374;-0.120085;-0.082815;0.989293;2.000000;-0.455937;0.171078;3.963609;0.000000;0.000000;0.000000;2.000000;-0.459731;0.171989;3.961000;0.000000;0.000000;0.000000;2.000000;-0.089934;-0.008245;4.051933;0.730714;0.105964;0.667463;2.000000;-0.113757;-0.319304;4.136281;0.736686;0.060402;0.662234;2.000000;-0.128183;-0.407651;4.078388;0.000000;0.000000;0.000000;2.000000;-0.237053;-0.023096;3.938253;-0.698633;-0.030783;0.714690;2.000000;-0.232558;-0.338557;4.120791;0.765763;-0.152928;-0.588510;2.000000;-0.207039;-0.422257;4.062262;0.000000;0.000000;0.00000
1665674613.572775;2022-10-13_16:23:33.572775;2.000000;-0.220321;1.010318;3.748921;0.000000;0.000000;0.000000;2.000000;-0.201930;0.880807;3.829593;-0.018460;0.984288;-0.169310;2.000000;-0.198334;0.815817;3.852470;-0.020835;0.987818;-0.146661;2.000000;-0.186865;0.616958;3.912321;-0.022475;0.989955;-0.129708;2.000000;-0.170668;0.346806;3.983540;-0.022070;0.989790;-0.129777;2.000000;-0.040789;0.800338;3.832051;0.724430;0.669772;-0.153915;2.000000;-0.362998;0.795073;3.863126;0.745164;-0.651179;0.084247;2.000000;-0.095918;0.342973;3.940096;0.668547;0.684768;-0.274216;2.000000;-0.242370;0.344321;3.955364;-0.686978;0.693527;-0.210194;2.000000;0.055758;0.558276;3.899357;0.816747;0.224236;0.531594;2.000000;0.099473;0.338579;3.872406;0.079938;-0.052079;0.990194;2.000000;0.109620;0.253788;3.866523;0.079290;-0.029615;0.994483;2.000000;0.123820;0.190391;3.890779;0.000000;0.000000;0.000000;2.000000;0.116655;0.237271;3.868778;0.000000;0.000000;0.000000;2.000000;-0.412656;0.538675;3.938389;0.752436;-0.161479;-0.636807;2.000000;-0.446311;0.317102;3.954573;-0.515753;0.069818;0.852669;2.000000;-0.446031;0.245445;3.939844;-0.520448;-0.087245;0.847875;2.000000;-0.450052;0.180012;3.939037;0.000000;0.000000;0.000000;2.000000;-0.461730;0.228838;3.931000;0.000000;0.000000;0.000000;2.000000;-0.089240;-0.008747;4.051126;0.733815;0.108800;0.662000;2.000000;-0.113545;-0.319100;4.136296;0.730798;0.061862;0.668384;2.000000;-0.127244;-0.406397;4.070402;0.000000;0.000000;0.000000;2.000000;-0.233805;-0.028396;3.908529;-0.704267;-0.052305;0.707092;2.000000;-0.226085;-0.339955;4.089602;0.757569;-0.152584;-0.598567;2.000000;-0.205205;-0.427554;4.047027;0.000000;0.000000;0.00000
1665674613.636901;2022-10-13_16:23:33.636901;2.000000;-0.210872;1.004889;3.708771;0.000000;0.000000;0.000000;2.000000;-0.191005;0.872884;3.781108;-0.012534;0.981519;-0.183809;2.000000;-0.187973;0.808100;3.806096;-0.014891;0.985382;-0.161297;2.000000;-0.178270;0.609822;3.872286;-0.016702;0.987924;-0.144209;2.000000;-0.164597;0.340418;3.951919;-0.016610;0.987889;-0.144220;2.000000;-0.034089;0.792383;3.791868;0.726030;0.665894;-0.153200;2.000000;-0.350011;0.793117;3.824774;0.734693;-0.657828;0.077202;2.000000;-0.089642;0.334134;3.909103;0.675583;0.675831;-0.282648;2.000000;-0.236584;0.340537;3.923148;-0.671652;0.706177;-0.219346;2.000000;0.055464;0.560100;3.843183;0.831934;0.207434;0.514596;2.000000;0.088813;0.319136;3.788357;-0.225625;-0.123305;0.965533;2.000000;0.093626;0.241791;3.776237;-0.226299;-0.082502;0.970479;2.000000;0.096545;0.175300;3.794117;0.000000;0.000000;0.000000;2.000000;0.073842;0.211083;3.781000;0.000000;0.000000;0.000000;2.000000;-0.406649;0.534767;3.909815;0.784953;-0.176591;-0.590598;2.000000;-0.438297;0.310116;3.927072;-0.515971;0.068663;0.852912;2.000000;-0.448084;0.248725;3.919263;-0.518969;-0.012489;0.848874;2.000000;-0.456676;0.189555;3.930032;0.000000;0.000000;0.000000;2.000000;-0.470470;0.190333;3.930500;0.000000;0.000000;0.000000;2.000000;-0.084897;-0.016142;4.045772;0.729324;0.128707;0.658672;2.000000;-0.119090;-0.338321;4.134127;0.693842;0.058731;0.705884;2.000000;-0.123646;-0.412002;4.047082;0.000000;0.000000;0.000000;2.000000;-0.216923;-0.027437;3.827190;-0.679463;-0.110388;0.722153;2.000000;-0.207409;-0.371957;3.919587;-0.682148;0.085513;0.719330;2.000000;-0.213249;-0.434752;3.798240;0.000000;0.000000;0.00000
1665674613.70022;2022-10-13_16:23:33.700220;2.000000;-0.207789;0.998659;3.689644;0.000000;0.000000;0.000000;2.000000;-0.184221;0.863623;3.759334;0.000353;0.979542;-0.192114;2.000000;-0.182682;0.799776;3.785282;-0.003483;0.983833;-0.168325;2.000000;-0.176993;0.603969;3.853944;-0.008100;0.987304;-0.148861;2.000000;-0.167970;0.337175;3.935766;-0.009176;0.987674;-0.148799;2.000000;-0.032029;0.785982;3.768639;0.720066;0.669955;-0.163771;2.000000;-0.347755;0.786514;3.808426;0.731005;-0.659292;0.072708;2.000000;-0.092160;0.330848;3.893856;0.677344;0.676386;-0.278614;2.000000;-0.240767;0.337386;3.906129;-0.668931;0.706763;-0.226241;2.000000;0.058641;0.550603;3.808312;0.882120;0.197553;0.427526;2.000000;0.086594;0.321393;3.775483;-0.570298;-0.092413;0.816175;2.000000;0.088342;0.236960;3.754321;-0.565764;-0.106376;0.815361;2.000000;0.091899;0.172960;3.768118;0.000000;0.000000;0.000000;2.000000;0.060113;0.232336;3.747091;0.000000;0.000000;0.000000;2.000000;-0.404383;0.529841;3.899185;0.739409;-0.187609;-0.644046;2.000000;-0.444413;0.296461;3.913597;-0.354467;0.058655;0.930724;1.000000;-0.449938;0.233998;3.905942;-0.361268;-0.040743;0.929446;2.000000;-0.459965;0.168943;3.932034;0.000000;0.000000;0.000000;2.000000;-0.468285;0.188277;3.912600;0.000000;0.000000;0.000000;2.000000;-0.082103;-0.018264;4.040557;0.724678;0.143030;0.660026;2.000000;-0.119665;-0.350488;4.129333;0.653446;0.061174;0.743777;2.000000;-0.113335;-0.425190;4.043963;0.000000;0.000000;0.000000;2.000000;-0.210791;-0.018479;3.806176;-0.670845;-0.127781;0.727849;2.000000;-0.196346;-0.374462;3.870757;0.749406;-0.043899;-0.655721;2.000000;-0.178711;-0.474609;3.783203;0.000000;0.000000;0.00000
1665674613.763708;2022-10-13_16:23:33.763708;2.000000;-0.204544;0.987920;3.656690;0.000000;0.000000;0.000000;2.000000;-0.183599;0.857838;3.736624;0.008298;0.982954;-0.174968;2.000000;-0.183378;0.793461;3.760278;0.006552;0.986917;-0.150952;2.000000;-0.182540;0.596263;3.821998;0.006178;0.989748;-0.132006;2.000000;-0.181964;0.328102;3.894792;0.005894;0.989862;-0.132019;2.000000;-0.028305;0.778060;3.741182;0.724583;0.668919;-0.155006;2.000000;-0.345905;0.779179;3.778537;0.733976;-0.661397;0.069116;2.000000;-0.106209;0.320541;3.852065;0.686588;0.669068;-0.268140;2.000000;-0.254468;0.329648;3.865754;-0.665841;0.712470;-0.216244;2.000000;0.055688;0.545401;3.776603;0.845081;0.183902;0.501379;2.000000;0.084805;0.309122;3.717632;-0.023714;-0.122736;0.990518;2.000000;0.078525;0.221260;3.693310;-0.010729;-0.133994;0.990265;2.000000;0.080446;0.160363;3.714787;0.000000;0.000000;0.000000;2.000000;0.074003;0.216385;3.701833;0.000000;0.000000;0.000000;2.000000;-0.405453;0.522729;3.868858;0.716477;-0.192742;-0.668840;2.000000;-0.450192;0.306758;3.892613;-0.062483;0.060178;0.991406;2.000000;-0.463566;0.235298;3.874906;-0.078536;-0.112113;0.985566;2.000000;-0.474430;0.175965;3.889859;0.000000;0.000000;0.000000;2.000000;-0.468061;0.250420;3.867167;0.000000;0.000000;0.000000;2.000000;-0.079344;-0.026096;4.014688;0.729430;0.171018;0.647675;1.000000;-0.121570;-0.357719;4.117929;0.585589;0.084054;0.794353;2.000000;-0.101447;-0.437807;4.046507;0.000000;0.000000;0.000000;2.000000;-0.219652;-0.029158;3.774225;-0.671760;-0.123288;0.728764;2.000000;-0.183993;-0.389528;3.780973;0.726931;0.029478;-0.684875;2.000000;-0.167969;-0.482973;3.667831;0.000000;0.000000;0.00000
